610	611	1100
611	612	800
612	613	900
613	614	1400
614	615	900
615	616	1500
616	617	900
617	618	900
618	619	1100
619	620	800
620	621	800
621	622	1000
622	623	800
623	624	800
624	625	900
625	626	1000
626	627	900
627	628	900
628	629	1200
629	630	1100
630	631	800
631	632	1000
632	633	1000
633	634	700
634	635	800
635	636	700
636	637	600
637	638	900
638	639	800
639	640	900
640	641	800
641	642	1400
642	643	800
643	644	800
644	645	1000
645	646	800
646	647	900
615	610	700
