901	902	3600
902	903	800
903	904	800
904	905	900
905	906	1400
906	907	1300
907	908	700
908	909	1000
909	910	900
910	911	900
911	912	1200
912	913	1000
913	914	1500
914	915	900
915	916	800
916	917	1200
917	918	1100
918	919	1100
919	920	1400
920	921	1000
921	922	700
922	923	800
923	924	1100
924	925	900
925	926	800
926	927	900
927	928	800
928	929	800
929	930	1400
